idx,step,amount,isFraud,amount_log,day,hour,type_CASH_IN,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER
620436,139,973612.0,0,13.788771,5,19,False,False,False,False,True
1046538,201,179846.9,0,12.099873,8,9,False,True,False,False,False
1304990,231,60753.44,0,11.014612,9,15,False,True,False,False,False
1370447,236,104183.48,0,11.553928,9,20,False,True,False,False,False
2530720,401,1425160.0,0,14.169796,16,17,False,False,False,False,True
2059449,331,157590.06,0,11.967765,13,19,False,True,False,False,False
1818063,303,118718.58,0,11.684528,12,15,False,True,False,False,False
2198638,353,90851.01,0,11.416998,14,17,False,True,False,False,False
2550026,402,319813.72,0,12.6755,16,18,False,True,False,False,False
196466,19,337525.0,0,12.729401,0,19,False,True,False,False,False
2184411,352,165528.73,0,12.016912,14,16,False,True,False,False,False
2203710,354,1161844.2,0,13.965521,14,18,False,False,False,False,True
1758851,299,8990.49,0,9.104145,12,11,False,True,False,False,False
1830759,304,283872.6,0,12.556288,12,16,False,True,False,False,False
930416,183,142684.38,0,11.868404,7,15,False,True,False,False,False
1510061,257,166588.27,0,12.023293,10,17,False,True,False,False,False
168301,17,281837.78,0,12.549094,0,17,False,True,False,False,False
2698057,570,237235.17,0,12.376816,23,18,False,True,False,False,False
526703,133,500033.06,0,13.122434,5,13,False,True,False,False,False
2259255,358,308765.06,0,12.640343,14,22,False,True,False,False,False
489860,130,44610.91,0,10.705778,5,10,False,True,False,False,False
989977,186,61701.22,0,11.030091,7,18,False,False,False,False,True
2261286,358,69722.25,0,11.152304,14,22,False,False,False,False,True
1434737,251,17845.51,0,9.789619,10,11,False,True,False,False,False
1035072,189,233801.56,0,12.362237,7,21,False,True,False,False,False
1414282,250,334625.1,0,12.720772,10,10,False,True,False,False,False
2738479,661,72728.29,0,11.194513,27,13,False,True,False,False,False
1735032,297,8207.81,0,9.013085,12,9,False,True,False,False,False
2174143,352,770045.6,0,13.554208,14,16,False,False,False,False,True
1022121,188,380294.34,0,12.848706,7,20,False,True,False,False,False
2246340,356,27360.58,0,10.216931,14,20,False,True,False,False,False
1098541,204,703655.44,0,13.4640465,8,12,False,False,False,False,True
2452795,395,135288.45,0,11.815179,16,11,False,True,False,False,False
1230068,225,75306.03,0,11.229342,9,9,False,True,False,False,False
1011077,187,73987.13,0,11.211674,7,19,False,True,False,False,False
415572,43,139501.94,0,11.845848,1,19,False,True,False,False,False
363329,40,51153.28,0,10.842621,1,16,False,True,False,False,False
1755382,299,1081418.4,0,13.893785,12,11,False,False,False,False,True
479952,130,92310.63,0,11.432937,5,10,False,True,False,False,False
2620020,426,126062.37,0,11.744548,17,18,False,True,False,False,False
1371618,236,27849.07,0,10.234627,9,20,False,True,False,False,False
147402,16,1454099.1,0,14.1898985,0,16,False,False,False,False,True
2368208,378,121143.19,0,11.704745,15,18,False,True,False,False,False
1867993,306,79844.43,0,11.287861,12,18,False,True,False,False,False
2041511,330,190452.33,0,12.157167,13,18,False,True,False,False,False
250631,24,327331.62,0,12.698735,1,0,False,True,False,False,False
1381848,236,14611.57,0,9.589705,9,20,False,False,False,False,True
362174,40,192510.8,0,12.167918,1,16,False,True,False,False,False
1497947,256,182291.31,0,12.113372,10,16,False,True,False,False,False
1573227,261,301073.5,0,12.615116,10,21,False,True,False,False,False
2086016,334,1851013.1,0,14.431245,13,22,False,False,False,False,True
1148521,208,230153.62,0,12.346511,8,16,False,True,False,False,False
2189542,353,39306.41,0,10.579194,14,17,False,True,False,False,False
963057,185,994517.0,0,13.810015,7,17,False,False,False,False,True
277096,35,438387.22,0,12.990863,1,11,False,True,False,False,False
1389175,237,124106.92,0,11.728915,9,21,False,False,False,False,True
378666,41,133853.66,0,11.804518,1,17,False,True,False,False,False
462146,96,81436.5,0,11.307604,4,0,False,False,False,False,True
2669077,538,354330.75,0,12.777991,22,10,False,False,False,False,True
1838893,305,136875.84,0,11.826844,12,17,False,True,False,False,False
1608555,276,196007.05,0,12.185916,11,12,False,True,False,False,False
1166180,209,268076.6,0,12.499036,8,17,False,False,False,False,True
1818187,303,21994.82,0,9.998653,12,15,False,True,False,False,False
2654752,522,61757.15,0,11.030997,21,18,False,True,False,False,False
1042672,191,325726.53,0,12.69382,7,23,False,True,False,False,False
2104919,346,334811.94,0,12.721331,14,10,False,True,False,False,False
478716,130,392076.84,0,12.879218,5,10,False,True,False,False,False
1327658,233,321620.0,0,12.681132,9,17,False,True,False,False,False
349066,40,412199.6,0,12.929268,1,16,False,True,False,False,False
379390,41,177033.48,0,12.0841055,1,17,False,True,False,False,False
1033149,189,91653.76,0,11.425796,7,21,False,True,False,False,False
1617100,277,69384.93,0,11.147454,11,13,False,False,False,False,True
35665,10,88.55,0,4.5059023,0,10,False,True,False,False,False
465792,120,124304.67,0,11.730507,5,0,False,True,False,False,False
1596619,275,34993.3,0,10.462969,11,11,False,True,False,False,False
809137,163,1343884.4,0,14.111076,6,19,False,False,False,False,True
1232182,225,101137.86,0,11.52426,9,9,False,True,False,False,False
2487324,397,119952.12,0,11.694864,16,13,False,True,False,False,False
1573198,261,252935.73,0,12.440899,10,21,False,True,False,False,False
1412580,250,110129.64,0,11.609431,10,10,False,True,False,False,False
2246476,356,89966.52,0,11.407215,14,20,False,True,False,False,False
4657,8,93876.56,0,11.449758,0,8,False,True,False,False,False
335564,38,133994.52,0,11.805569,1,14,False,True,False,False,False
338577,39,68916.27,0,11.1406765,1,15,False,True,False,False,False
166364,17,479037.5,0,13.079538,0,17,False,True,False,False,False
927515,183,24295.27,0,10.09812,7,15,False,True,False,False,False
1189925,211,270865.4,0,12.509385,8,19,False,True,False,False,False
127146,15,150885.64,0,11.924291,0,15,False,True,False,False,False
351375,40,4734.52,0,8.463058,1,16,False,True,False,False,False
1307655,231,83752.87,0,11.3356495,9,15,False,True,False,False,False
518205,132,22440.64,0,10.018718,5,12,False,True,False,False,False
1875621,307,149929.84,0,11.917936,12,19,False,True,False,False,False
2066174,332,30080.64,0,10.311704,13,20,False,True,False,False,False
2720044,595,95169.29,0,11.463433,24,19,False,True,False,False,False
215531,19,424292.2,0,12.958182,0,19,False,True,False,False,False
2410516,380,199475.75,0,12.203458,15,20,False,False,False,False,True
1151189,208,328558.5,0,12.7024765,8,16,False,True,False,False,False
1948080,323,187922.06,0,12.143793,13,11,False,True,False,False,False
1272978,228,437875.53,0,12.989695,9,12,False,True,False,False,False
1329517,233,320851.1,0,12.678739,9,17,False,True,False,False,False
2393904,379,376050.56,0,12.837484,15,19,False,True,False,False,False
178312,18,421406.12,0,12.951357,0,18,False,True,False,False,False
2415609,380,1052490.8,0,13.866672,15,20,False,False,False,False,True
1680540,282,45412.09,0,10.7235775,11,18,False,True,False,False,False
2718340,594,30640.67,0,10.330149,24,18,False,True,False,False,False
525148,133,903174.3,0,13.713673,5,13,False,False,False,False,True
1245369,226,374205.72,0,12.832566,9,10,False,True,False,False,False
59308,12,40939.6,0,10.619902,0,12,False,True,False,False,False
1004094,187,9875.88,0,9.198053,7,19,False,True,False,False,False
719361,157,188727.83,0,12.148072,6,13,False,True,False,False,False
994571,187,130983.9,0,11.782845,7,19,False,True,False,False,False
2559842,402,630043.25,0,13.353547,16,18,False,False,False,False,True
1246333,226,158805.19,0,11.975446,9,10,False,True,False,False,False
212228,19,409959.53,0,12.923819,0,19,False,True,False,False,False
2351979,376,319044.7,0,12.673093,15,16,False,True,False,False,False
1358253,235,4416490.5,0,15.300857,9,19,False,False,False,False,True
1883417,307,234171.67,0,12.363818,12,19,False,True,False,False,False
1896460,308,80613.79,0,11.29745,12,20,False,True,False,False,False
886191,180,383878.12,0,12.858086,7,12,False,True,False,False,False
1218294,213,496396.03,0,13.115133,8,21,False,True,False,False,False
69880,12,202023.31,0,12.216148,0,12,False,True,False,False,False
858574,178,271150.6,0,12.510437,7,10,False,True,False,False,False
1319005,232,192415.39,0,12.167422,9,16,False,False,False,False,True
921120,182,373594.9,0,12.830933,7,14,False,True,False,False,False
2488648,397,108607.2,0,11.595511,16,13,False,True,False,False,False
1351736,235,65948.08,0,11.096653,9,19,False,True,False,False,False
2378209,378,57878.55,0,10.966137,15,18,False,True,False,False,False
1770304,300,246234.81,0,12.414049,12,12,False,True,False,False,False
1757042,299,39761.51,0,10.590705,12,11,False,True,False,False,False
1103230,205,494250.0,0,13.110801,8,13,False,False,False,False,True
143346,16,24447.13,0,10.10435,0,16,False,True,False,False,False
1041514,191,189943.94,0,12.154495,7,23,False,True,False,False,False
1048223,201,163337.62,0,12.003587,8,9,False,True,False,False,False
1888345,307,31335.77,0,10.352579,12,19,False,True,False,False,False
1343115,234,282644.62,0,12.551952,9,18,False,True,False,False,False
1493928,255,152329.48,0,11.933814,10,15,False,False,False,False,True
326751,38,328272.53,0,12.701606,1,14,False,True,False,False,False
616282,139,77112.72,0,11.25305,5,19,False,True,False,False,False
2082100,333,100523.75,0,11.518169,13,21,False,True,False,False,False
316332,37,247577.72,0,12.419488,1,13,False,True,False,False,False
2314482,373,272490.22,0,12.515366,15,13,False,True,False,False,False
2091244,345,280644.53,0,12.544851,14,9,False,True,False,False,False
2231514,355,355342.53,0,12.780843,14,19,False,True,False,False,False
423534,44,121777.18,0,11.709965,1,20,False,True,False,False,False
134840,16,19096.03,0,9.857341,0,16,False,True,False,False,False
742164,159,599902.7,0,13.304526,6,15,False,False,False,False,True
1828010,304,249418.38,0,12.426895,12,16,False,True,False,False,False
1899223,308,175488.44,0,12.07534,12,20,False,True,False,False,False
1326455,233,297771.5,0,12.604089,9,17,False,True,False,False,False
1255916,227,291724.25,0,12.583571,9,11,False,True,False,False,False
1370154,236,120487.24,0,11.699316,9,20,False,True,False,False,False
976509,186,150985.05,0,11.92495,7,18,False,True,False,False,False
1874639,307,323836.62,0,12.688001,12,19,False,True,False,False,False
2354566,377,198270.45,0,12.197397,15,17,False,True,False,False,False
485819,130,185313.81,0,12.129817,5,10,False,True,False,False,False
579539,136,143825.94,0,11.876373,5,16,False,False,False,False,True
823289,164,128562.94,0,11.76419,6,20,False,True,False,False,False
795684,162,245922.03,0,12.412778,6,18,False,False,False,False,True
1924998,321,136976.23,0,11.827578,13,9,False,True,False,False,False
2025463,329,205182.33,0,12.231664,13,17,False,True,False,False,False
1312890,232,246717.66,0,12.416008,9,16,False,True,False,False,False
2433895,393,31719.59,0,10.364753,16,9,False,True,False,False,False
286761,35,71189.69,0,11.173131,1,11,False,True,False,False,False
2253292,357,175654.25,0,12.076284,14,21,False,True,False,False,False
1124479,206,253633.6,0,12.443654,8,14,False,True,False,False,False
2769223,715,59511.28,0,10.993955,29,19,False,True,False,False,False
2361804,377,252722.69,0,12.440056,15,17,False,True,False,False,False
2408627,380,225707.69,0,12.327005,15,20,False,True,False,False,False
300535,36,256572.23,0,12.4551735,1,12,False,True,False,False,False
1715305,284,342923.53,0,12.745269,11,20,False,True,False,False,False
1714742,284,143119.77,0,11.871451,11,20,False,True,False,False,False
2425844,383,211994.4,0,12.264324,15,23,False,True,False,False,False
2312876,373,360592.9,0,12.79551,15,13,False,True,False,False,False
2723279,596,170520.53,0,12.046622,24,20,False,True,False,False,False
738392,159,9438.49,0,9.152763,6,15,False,True,False,False,False
1452128,252,517577.22,0,13.156918,10,12,False,False,False,False,True
2379873,378,6658.22,0,8.803907,15,18,False,True,False,False,False
884221,180,87103.08,0,11.37487,7,12,False,True,False,False,False
1180151,210,2136791.0,0,14.574817,8,18,False,False,False,False,True
536202,133,202161.2,0,12.21683,5,13,False,True,False,False,False
2518514,400,156698.47,0,11.962091,16,16,False,True,False,False,False
1213376,212,317073.28,0,12.666895,8,20,False,True,False,False,False
2386182,379,587493.94,0,13.283625,15,19,False,False,False,False,True
979199,186,350475.53,0,12.767052,7,18,False,True,False,False,False
1593252,275,478919.97,0,13.079293,11,11,False,True,False,False,False
2053918,331,298278.44,0,12.605789,13,19,False,True,False,False,False
574183,136,89933.35,0,11.406846,5,16,False,True,False,False,False
2536038,401,113040.14,0,11.635516,16,17,False,True,False,False,False
1458642,253,107837.72,0,11.588402,10,13,False,True,False,False,False
622776,139,764790.75,0,13.54736,5,19,False,False,False,False,True
950975,184,174565.06,0,12.070065,7,16,False,True,False,False,False
734055,158,21498.25,0,9.97582,6,14,False,True,False,False,False
753884,160,85789.99,0,11.359681,6,16,False,True,False,False,False
1017009,188,227598.8,0,12.335348,7,20,False,True,False,False,False
1646059,279,335502.44,0,12.723391,11,15,False,True,False,False,False
1588226,274,269456.34,0,12.504169,11,10,False,True,False,False,False
544461,134,1669312.0,0,14.327924,5,14,False,False,False,False,True
1685220,282,70976.16,0,11.170128,11,18,False,True,False,False,False
2415066,380,1771.84,0,7.4809017,15,20,False,True,False,False,False
1833938,305,408291.72,0,12.919743,12,17,False,True,False,False,False
372371,41,53605.68,0,10.889447,1,17,False,True,False,False,False
635972,140,166075.52,0,12.02021,5,20,False,True,False,False,False
519385,132,259122.52,0,12.465064,5,12,False,True,False,False,False
2066377,332,3121.61,0,8.046744,13,20,False,True,False,False,False
1954559,324,109538.72,0,11.604052,13,12,False,True,False,False,False
512809,132,371845.2,0,12.826239,5,12,False,True,False,False,False
2161110,351,288577.72,0,12.572726,14,15,False,True,False,False,False
2163906,351,169711.19,0,12.041865,14,15,False,True,False,False,False
180566,18,53563.47,0,10.8886595,0,18,False,True,False,False,False
2004636,328,139370.6,0,11.844906,13,16,False,True,False,False,False
970062,185,254862.9,0,12.448489,7,17,False,True,False,False,False
1557490,260,132302.72,0,11.792863,10,20,False,True,False,False,False
747223,159,135719.3,0,11.818358,6,15,False,True,False,False,False
1292157,230,150392.98,0,11.9210205,9,14,False,True,False,False,False
1148398,208,203205.17,0,12.221981,8,16,False,True,False,False,False
1119848,206,57759.9,0,10.964085,8,14,False,True,False,False,False
552014,134,178616.38,0,12.093007,5,14,False,True,False,False,False
840388,165,193991.98,0,12.175583,6,21,False,True,False,False,False
394554,42,17180.61,0,9.751653,1,18,False,True,False,False,False
1980038,326,87909.15,0,11.384082,13,14,False,True,False,False,False
885664,180,714929.0,0,13.479941,7,12,False,False,False,False,True
595504,137,265682.97,0,12.490067,5,17,False,True,False,False,False
2277285,370,195438.19,0,12.18301,15,10,False,False,False,False,True
2074550,332,300357.53,0,12.612736,13,20,False,True,False,False,False
744275,159,55701.57,0,10.927799,6,15,False,True,False,False,False
162190,17,441862.5,0,12.998758,0,17,False,True,False,False,False
808619,163,278020.94,0,12.535459,6,19,False,True,False,False,False
1131562,207,125107.11,0,11.736941,8,15,False,True,False,False,False
2046996,331,534250.6,0,13.188624,13,19,False,True,False,False,False
2665735,525,350564.9,0,12.767307,21,21,False,True,False,False,False
1841453,305,140355.56,0,11.851949,12,17,False,True,False,False,False
